timestamp,latency_ms,status_code,success,error,tokens_used
1781089040.114581,5480.654001235962,200,True,,780
1781089042.5080352,4456.215620040894,200,True,,239
1781089041.017337,5947.100877761841,200,True,,565
1781089036.505877,10548.96593093872,200,True,,732
1781089043.230289,4740.9398555755615,200,True,,336
1781089041.602437,7794.742822647095,200,True,,239
1781089042.490134,7269.932985305786,200,True,,488
1781089047.50803,2676.7401695251465,200,True,,108
1781089045.868303,5397.660970687866,200,True,,515
1781089046.488362,5462.299823760986,200,True,,750
1781089047.9646158,3987.2992038726807,200,True,,365
1781089049.9723651,4224.0118980407715,200,True,,772
1781089048.596429,5600.867033004761,200,True,,574
1781089052.953045,3274.9509811401367,200,True,,345
1781089048.9647949,7521.226167678833,200,True,,229
1781089052.268103,4754.240989685059,200,True,,596
1781089050.76129,6261.470794677734,200,True,,1021
1781089052.185921,4837.557077407837,200,True,,712
1781089054.9518678,2174.5481491088867,200,True,,201
1781089050.059947,8735.373973846436,200,True,,433
1781089056.197619,3668.354034423828,200,True,,141
1781089050.398299,10041.84103012085,200,True,,436
1781089058.024171,3725.9628772735596,200,True,,225
1781089058.0235121,3727.266788482666,200,True,,239
1781089057.229125,5580.621004104614,200,True,,697
1781089057.1984158,5611.812114715576,200,True,,730
1781089059.024703,4360.105991363525,200,True,,432
1781089060.127598,4275.700092315674,200,True,,338
1781089061.440955,3839.920997619629,200,True,,480
1781089058.4913259,8425.352096557617,200,True,,358
1781089065.811315,2661.8268489837646,200,True,,201
1781089066.281541,3766.53790473938,200,True,,603
1781089067.4045188,3322.012186050415,200,True,,345
1781089065.3861692,5458.421945571899,200,True,,974
1781089062.751349,8260.742902755737,200,True,,392
1781089063.8109639,8488.020181655884,200,True,,143
1781089061.7964768,10969.298362731934,200,True,,864
1781089062.751756,10466.62712097168,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781089071.049296,2266.2911415100098,200,True,,98
1781089061.867028,12585.023880004883,200,True,,305
1781089071.4743521,3894.9368000030518,200,True,,231
1781089068.917414,6452.033996582031,200,True,,592
1781089072.013289,3587.848901748657,200,True,,397
1781089072.84562,3092.7670001983643,200,True,,278
1781089073.30028,2688.6327266693115,200,True,,305
1781089074.219619,2532.205820083618,200,True,,226
1781089075.7670012,2556.389808654785,200,True,,201
1781089073.727613,4615.762948989868,200,True,,630
1781089076.453233,2515.3698921203613,200,True,,167
1781089076.990098,2144.0589427948,200,True,,167
1781089077.939561,3175.0590801239014,200,True,,298
1781089074.316725,7417.821884155273,200,True,,304
1781089077.370595,7019.358158111572,200,True,,130
1781089082.735731,2115.0169372558594,200,True,,120
1781089080.135385,5196.65789604187,200,True,,686
1781089080.969784,4624.8908042907715,200,True,,729
